customer_id,subscription_id,signup_month,billing_month,signup_month_start,billing_month_start,pricing_tier,monthly_price,subscription_status,revenue_change_type,country,company_size
C022,S022,2023-01,2023-06,January,June,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-07,January,July,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-08,January,August,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-09,January,September,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-10,January,October,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-11,January,November,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2023-12,January,December,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-01,January,January,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-02,January,February,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-03,January,March,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-04,January,April,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-05,January,May,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-06,January,June,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-07,January,July,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-08,January,August,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-09,January,September,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-10,January,October,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-11,January,November,Enterprise,600,Active,No Change,UK,Mid
C022,S022,2023-01,2024-12,January,December,Enterprise,600,Active,No Change,UK,Mid
C023,S023,2023-04,2023-04,April,April,Basic,100,Active,New,Germany,Mid
C023,S023,2023-04,2023-05,April,May,Basic,100,Active,No Change,Germany,Mid
C023,S023,2023-04,2023-06,April,June,Basic,100,Active,No Change,Germany,Mid
C023,S023,2023-04,2023-07,April,July,Basic,100,Churned,Churn,Germany,Mid
C024,S024,2023-04,2023-04,April,April,Pro,250,Active,New,Germany,Small
C024,S024,2023-04,2023-05,April,May,Pro,250,Active,No Change,Germany,Small
C024,S024,2023-04,2023-06,April,June,Pro,250,Active,No Change,Germany,Small
C024,S024,2023-04,2023-07,April,July,Pro,250,Churned,Churn,Germany,Small
C025,S025,2023-04,2023-04,April,April,Basic,100,Active,New,UK,Mid
C025,S025,2023-04,2023-05,April,May,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-06,April,June,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-07,April,July,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-08,April,August,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-09,April,September,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-10,April,October,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-11,April,November,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2023-12,April,December,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2024-01,April,January,Basic,100,Active,No Change,UK,Mid
C025,S025,2023-04,2024-02,April,February,Pro,250,Active,Expansion,UK,Mid
C025,S025,2023-04,2024-03,April,March,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-04,April,April,Pro,250,Active,Expansion,UK,Mid
C025,S025,2023-04,2024-05,April,May,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-06,April,June,Pro,250,Active,Expansion,UK,Mid
C025,S025,2023-04,2024-07,April,July,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-08,April,August,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-09,April,September,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-10,April,October,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-11,April,November,Pro,250,Active,No Change,UK,Mid
C025,S025,2023-04,2024-12,April,December,Pro,250,Active,No Change,UK,Mid
C026,S026,2023-06,2023-06,June,June,Basic,100,Active,New,USA,Mid
C026,S026,2023-06,2023-07,June,July,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2023-08,June,August,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2023-09,June,September,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2023-10,June,October,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2023-11,June,November,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2023-12,June,December,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-01,June,January,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-02,June,February,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-03,June,March,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-04,June,April,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-05,June,May,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-06,June,June,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-07,June,July,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-08,June,August,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-09,June,September,Basic,100,Active,No Change,USA,Mid
C026,S026,2023-06,2024-10,June,October,Pro,250,Active,Expansion,USA,Mid
C026,S026,2023-06,2024-11,June,November,Pro,250,Active,No Change,USA,Mid
C026,S026,2023-06,2024-12,June,December,Pro,250,Active,Expansion,USA,Mid
C027,S027,2023-06,2023-06,June,June,Basic,100,Active,New,Germany,Mid
C027,S027,2023-06,2023-07,June,July,Basic,100,Active,No Change,Germany,Mid
C027,S027,2023-06,2023-08,June,August,Basic,100,Active,No Change,Germany,Mid
C027,S027,2023-06,2023-09,June,September,Basic,100,Active,No Change,Germany,Mid
C027,S027,2023-06,2023-10,June,October,Basic,100,Active,No Change,Germany,Mid
C027,S027,2023-06,2023-11,June,November,Basic,100,Active,No Change,Germany,Mid
C027,S027,2023-06,2023-12,June,December,Basic,100,Churned,Churn,Germany,Mid
C028,S028,2023-06,2023-06,June,June,Pro,250,Active,New,UK,Large
C028,S028,2023-06,2023-07,June,July,Pro,250,Active,No Change,UK,Large
C028,S028,2023-06,2023-08,June,August,Pro,250,Active,No Change,UK,Large
C028,S028,2023-06,2023-09,June,September,Pro,250,Active,No Change,UK,Large
C028,S028,2023-06,2023-10,June,October,Pro,250,Active,No Change,UK,Large
C028,S028,2023-06,2023-11,June,November,Pro,250,Active,No Change,UK,Large
C028,S028,2023-06,2023-12,June,December,Enterprise,600,Active,Expansion,UK,Large
C028,S028,2023-06,2024-01,June,January,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-02,June,February,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-03,June,March,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-04,June,April,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-05,June,May,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-06,June,June,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-07,June,July,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-08,June,August,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-09,June,September,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-10,June,October,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-11,June,November,Enterprise,600,Active,No Change,UK,Large
C028,S028,2023-06,2024-12,June,December,Enterprise,600,Churned,Churn,UK,Large
C029,S029,2023-03,2023-03,March,March,Basic,100,Active,New,USA,Mid
C029,S029,2023-03,2023-04,March,April,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-05,March,May,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-06,March,June,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-07,March,July,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-08,March,August,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-09,March,September,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-10,March,October,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-11,March,November,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2023-12,March,December,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2024-01,March,January,Basic,100,Active,No Change,USA,Mid
C029,S029,2023-03,2024-02,March,February,Basic,100,Churned,Churn,USA,Mid
C030,S030,2023-04,2023-04,April,April,Pro,250,Active,New,Germany,Mid
C030,S030,2023-04,2023-05,April,May,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-06,April,June,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-07,April,July,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-08,April,August,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-09,April,September,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-10,April,October,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-11,April,November,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2023-12,April,December,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-01,April,January,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-02,April,February,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-03,April,March,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-04,April,April,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-05,April,May,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-06,April,June,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-07,April,July,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-08,April,August,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-09,April,September,Pro,250,Active,Expansion,Germany,Mid
C030,S030,2023-04,2024-10,April,October,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-11,April,November,Pro,250,Active,No Change,Germany,Mid
C030,S030,2023-04,2024-12,April,December,Enterprise,600,Active,Expansion,Germany,Mid
C031,S031,2023-03,2023-03,March,March,Basic,100,Active,New,Germany,Mid
C031,S031,2023-03,2023-04,March,April,Basic,100,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-05,March,May,Basic,100,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-06,March,June,Basic,100,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-07,March,July,Pro,250,Active,Expansion,Germany,Mid
C031,S031,2023-03,2023-08,March,August,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-09,March,September,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-10,March,October,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-11,March,November,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2023-12,March,December,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-01,March,January,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-02,March,February,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-03,March,March,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-04,March,April,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-05,March,May,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-06,March,June,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-07,March,July,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-08,March,August,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-09,March,September,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-10,March,October,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-11,March,November,Pro,250,Active,No Change,Germany,Mid
C031,S031,2023-03,2024-12,March,December,Pro,250,Active,Expansion,Germany,Mid
C032,S032,2023-03,2023-03,March,March,Pro,250,Active,New,Germany,Small
C032,S032,2023-03,2023-04,March,April,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-05,March,May,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-06,March,June,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-07,March,July,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-08,March,August,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-09,March,September,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-10,March,October,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-11,March,November,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2023-12,March,December,Pro,250,Active,No Change,Germany,Small
C032,S032,2023-03,2024-01,March,January,Pro,250,Churned,Churn,Germany,Small
C033,S033,2023-03,2023-03,March,March,Pro,250,Active,New,Germany,Mid
C033,S033,2023-03,2023-04,March,April,Pro,250,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-05,March,May,Enterprise,600,Active,Expansion,Germany,Mid
C033,S033,2023-03,2023-06,March,June,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-07,March,July,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-08,March,August,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-09,March,September,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-10,March,October,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-11,March,November,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2023-12,March,December,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-01,March,January,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-02,March,February,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-03,March,March,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-04,March,April,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-05,March,May,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-06,March,June,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-07,March,July,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-08,March,August,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-09,March,September,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-10,March,October,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-11,March,November,Enterprise,600,Active,No Change,Germany,Mid
C033,S033,2023-03,2024-12,March,December,Enterprise,600,Active,No Change,Germany,Mid
C034,S034,2023-02,2023-02,February,February,Enterprise,600,Active,New,Australia,Large
C034,S034,2023-02,2023-03,February,March,Enterprise,600,Active,No Change,Australia,Large
C034,S034,2023-02,2023-04,February,April,Enterprise,600,Active,No Change,Australia,Large
C034,S034,2023-02,2023-05,February,May,Enterprise,600,Churned,Churn,Australia,Large
C035,S035,2023-05,2023-05,May,May,Basic,100,Active,New,USA,Mid
C035,S035,2023-05,2023-06,May,June,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-07,May,July,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-08,May,August,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-09,May,September,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-10,May,October,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-11,May,November,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2023-12,May,December,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-01,May,January,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-02,May,February,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-03,May,March,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-04,May,April,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-05,May,May,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-06,May,June,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-07,May,July,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-08,May,August,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-09,May,September,Basic,100,Active,No Change,USA,Mid
C035,S035,2023-05,2024-10,May,October,Basic,100,Churned,Churn,USA,Mid
C036,S036,2023-03,2023-03,March,March,Basic,100,Active,New,India,Mid
C036,S036,2023-03,2023-04,March,April,Basic,100,Active,No Change,India,Mid
C036,S036,2023-03,2023-05,March,May,Basic,100,Active,No Change,India,Mid
C036,S036,2023-03,2023-06,March,June,Basic,100,Churned,Churn,India,Mid
C037,S037,2023-03,2023-03,March,March,Pro,250,Active,New,Germany,Large
C037,S037,2023-03,2023-04,March,April,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-05,March,May,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-06,March,June,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-07,March,July,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-08,March,August,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-09,March,September,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-10,March,October,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-11,March,November,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2023-12,March,December,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-01,March,January,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-02,March,February,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-03,March,March,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-04,March,April,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-05,March,May,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-06,March,June,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-07,March,July,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-08,March,August,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-09,March,September,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-10,March,October,Pro,250,Active,No Change,Germany,Large
C037,S037,2023-03,2024-11,March,November,Pro,250,Active,No Change,Germany,Large
